id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,xaxis,yaxis,n,own,coli
11624428,Lovely North End condo near Boston Harbor,61571632,Trish,,North End,42.36303226,-71.05088801,Entire home/apt,325,3,9,7/16/18,0.3,1,164,23,,1,0,1
11625336,One stop from downtown Boston!,31308810,Carrie,,East Boston,42.36538454,-71.03093507,Entire home/apt,350,3,1,3/23/16,0.03,1,0,24,,1,0,1
11634778,2 Bedrooms - South End / Fenway / Back Bay,10477120,Gary,,Fenway,42.34140074,-71.08422337,Entire home/apt,160,2,120,8/28/18,4.33,4,68,25,,4,0,1
11639480,Charming Multi Family Home,61701374,Jasiya,,Roxbury,42.30956345,-71.0870909,Private room,49,10,10,8/17/18,0.41,1,301,26,,1,0,1
11648212,North End Gem,38107558,Ally,,North End,42.36638188,-71.05587868,Entire home/apt,145,1,6,4/22/16,0.2,1,0,27,,1,0,1
11653496,Vacation Penthouse Downtown/Convention Ctr/Subway,6950436,Jonathan,,South Boston,42.33017748,-71.05234811,Entire home/apt,268,1,39,8/14/18,1.33,5,15,28,,5,0,1
11656698,Spacious 2 bedroom Apartment.,8898973,Adriana & Gianni,,Roxbury,42.32333473,-71.09584194,Entire home/apt,189,2,146,9/8/18,4.82,2,329,29,,2,0,1
11662212,A Suburban Room in Boston,61861112,Erika And Liam,,West Roxbury,42.29419543,-71.13817106,Private room,65,2,240,9/11/18,8.73,1,317,30,,1,0,1
11677211,In the heart of Boston!!! Fenway,47928161,Jorge,,Fenway,42.34256487,-71.09661424,Entire home/apt,200,1,0,,,1,0,31,,1,0,1
11688611,Bright 2BR in Brighton by Sonder,12243051,Sonder,,Brighton,42.33909867,-71.15370802,Entire home/apt,302,2,23,8/28/18,0.81,320,233,32,,320,1,1
11693129,"Charlestown 2 bed, 2 bath condo",9006367,Samantha,,Charlestown,42.37520611,-71.06284475,Entire home/apt,275,3,19,6/10/18,1.11,1,0,33,,1,0,1
11695285,Spacious 2Bdrm - Near Airport/Dntwn,14604394,Kate,,East Boston,42.37505927,-71.03432593,Entire home/apt,195,2,38,6/24/18,1.26,1,0,34,,1,0,1
11706013,Fenway/Longwood newly renovated walker's paradise,61214695,Cy,,Fenway,42.34359205,-71.10313694,Entire home/apt,120,3,1,6/25/16,0.04,1,0,35,,1,0,1
11710680,Bright & beautiful 2BR in best location,7744251,Lisa,,South End,42.3438098,-71.06929087,Entire home/apt,249,3,14,11/13/16,0.48,1,0,36,,1,0,1
11712306,"Brownstone in Back Bay, 1st Floor APT",62265184,Alex,,Back Bay,42.34220751,-71.08394242,Private room,129,1,7,8/17/17,0.49,1,0,37,,1,0,1
11751289,Large bedroom near Symphony Hall,42847628,Wan,,Fenway,42.34263185,-71.08757802,Private room,67,1,0,,,1,0,38,,1,0,1
11757166,MINUTES TO CONVENTION AREA/SEAPORT W/ PRIVATE BATH,54099497,Michael,,South Boston,42.33796164,-71.03975259,Private room,69,1,183,9/12/18,6.1,5,292,39,,5,0,1
11757376,MINUTES TO SEAPORT/CONVENTION CTR W/ PRIVATE BATH,54099497,Michael,,South Boston,42.3364456,-71.04048657,Private room,79,1,94,9/11/18,3.2,5,303,40,,5,0,1
11758169,LOCATION! Modern Boston Home,62572217,Julie,,South Boston,42.3387045,-71.05309135,Entire home/apt,125,1,97,8/23/18,3.29,3,218,41,,3,0,1
11759332,Quiet & Lovely Private Room Near T!,16186589,Marie,,Dorchester,42.29072925,-71.0645636,Private room,65,25,3,9/1/18,0.16,25,325,42,,25,1,1
11760822,"Extended stay City Flat near BC/BU, BIA,T-stop",50437930,Misha,,Brighton,42.34029639,-71.15078826,Entire home/apt,150,28,117,8/31/18,3.99,3,99,43,,3,0,1
11784924,Best Price nearby the boston common park,58406596,Jacky,,Downtown,42.35254892,-71.06314349,Private room,60,2,12,2/26/17,0.56,1,0,44,,1,0,1
11787441,LUXURIOUS BOSTON HOME:2BD/2BA-MINS TO SEAPORT AREA,54099497,Michael,,South Boston,42.33748865,-71.04031451,Entire home/apt,400,1,6,6/24/18,0.2,5,283,45,,5,0,1
11799482,Beautiful room in the Fenway area,7825154,Ariel,,Fenway,42.34412911,-71.09050917,Private room,57,14,2,6/23/16,0.07,1,0,46,,1,0,1
11813641,North End Luxurious Modern One Bedroom Condo,10250257,Caroline,,North End,42.36460672,-71.05312815,Entire home/apt,270,29,23,8/12/18,1.33,2,229,47,,2,0,1
11826815,Terrestrial Paradise of Eternal Love,18807469,Derian,,Jamaica Plain,42.29956292,-71.11283945,Private room,88,6,31,12/24/17,1.02,3,0,48,,3,0,1
11827696,Skylit top-level loft in Boston,19310884,Evgeny,,Mission Hill,42.33086106,-71.10033068,Private room,99,1,3,7/2/16,0.11,1,0,49,,1,0,1
11837857,Freedom trail condo with amazing Boston views,4100684,Laurel,,Charlestown,42.37999732,-71.06569763,Entire home/apt,350,1,0,,,1,0,50,,1,0,1
11841986,Central 2BR in South End by Sonder,12243051,Sonder,,South End,42.34456748,-71.07082418,Entire home/apt,432,2,27,7/25/18,0.94,320,245,51,,320,1,1
11842312,Charming 1BR in Theater District by Sonder,12243051,Sonder,,Downtown,42.35158093,-71.06686683,Entire home/apt,304,2,33,7/2/18,1.15,320,236,52,,320,1,1
11853416,Lovely Boston Condo Handy to Subway,7900634,Marsha,,Mattapan,42.27852071,-71.06914428,Entire home/apt,230,3,5,10/22/17,0.17,1,277,53,,1,0,1
11856912,Brownstone Apt. in Hip S. End!,8992252,Laurel,,South End,42.33833507,-71.07090524,Entire home/apt,185,2,3,4/19/16,0.1,1,0,54,,1,0,1
11866651,3 BR|2.5 BA Renovated House Parking Top Location,40946436,John,,Downtown,42.35076076,-71.0658508,Entire home/apt,350,1,201,9/7/18,6.83,2,156,55,,2,0,1
11866869,Vibrant East Boston Apartment,15349238,Vitaly,,East Boston,42.37234908,-71.04158969,Private room,70,3,1,3/28/16,0.03,1,0,56,,1,0,1
11871190,Spacious loft in the quiet suburbs #2,7324551,Bo,,Brighton,42.3435907,-71.15506616,Private room,33,60,9,2/2/18,0.31,4,191,57,,4,0,1
11873789,Cozy Apartment + Porch in South End,44369882,Garrett,,South End,42.34245931,-71.07890448,Entire home/apt,225,3,30,9/1/18,1.01,1,342,58,,1,0,1
11885653,Marriott's Customs House,665668,Richelle,,Downtown,42.35926316,-71.05291766,Private room,135,1,3,4/3/16,0.1,1,0,59,,1,0,1
11896394,Small cozy studio in Allston,13263766,Olechka,,Allston,42.3485404,-71.13754549,Entire home/apt,75,1,40,9/3/18,1.42,1,306,60,,1,0,1
11902134,Apartment in Historic South End,63487603,James,,South End,42.34389102,-71.06948267,Entire home/apt,300,2,23,8/17/18,0.77,1,290,61,,1,0,1
11905849,Comtemporary Luxurious One Bed in Back Bay,18202088,Luxurious,,Back Bay,42.34613197,-71.07942554,Entire home/apt,207,3,11,9/6/18,0.37,23,66,62,,23,1,1
11912139,"Bed, Bath & Beyond IV in JP",14303759,Susan,,Jamaica Plain,42.32134118,-71.10588596,Private room,65,1,100,9/13/18,3.33,4,324,63,,4,0,1
<<<<<<< HEAD
11924459,"LilŠ—È Italy,Harbor EfficiencyPrivate Entrance",46702413,Beth,,North End,42.36666039,-71.05315578,Entire home/apt,99,3,159,9/11/18,5.28,3,272,64,,3,0,1
=======
11924459,"Liläó» Italy,Harbor EfficiencyPrivate Entrance",46702413,Beth,,North End,42.36666039,-71.05315578,Entire home/apt,99,3,159,9/11/18,5.28,3,272,64,,3,0,1
>>>>>>> 96a614d950019bf296eeb2bb9b1f26d6baa408be
11927580,South End Brownstone Private Roof Deck,15421490,Ashley,,South End,42.3403315,-71.0804136,Entire home/apt,200,1,7,10/1/17,0.44,1,0,65,,1,0,1
11940785,Boston -in the center of it ALL!,25470887,Shawn,,Bay Village,42.34823708,-71.06851742,Entire home/apt,139,3,2,9/5/16,0.08,1,0,66,,1,0,1
11947150,Spacious 1BR/1BA +Patio in Southie!,63009427,Victoria,,South Boston,42.33549623,-71.05522404,Private room,125,1,3,6/8/16,0.1,1,0,67,,1,0,1
11968079,Luxurious Boston 1-BR Apt in Financial District,30283594,Kara,,Chinatown,42.35232216,-71.06202555,Entire home/apt,133,3,0,,,184,311,68,,184,1,1
11970722,Charming room in a 2BR in North End,63951825,Victoria,,North End,42.36491271,-71.05490945,Private room,95,4,2,9/3/17,0.16,1,0,69,,1,0,1
11972989,Brownstone blocks to Beach/ walk to Convention Ctr,9258077,Amanda,,South Boston,42.33286489,-71.03762998,Entire home/apt,255,2,55,9/7/18,1.92,1,323,70,,1,0,1
11973196,630 Washington,50232369,Osvaldo,,Chinatown,42.35116924,-71.06203399,Entire home/apt,220,1,0,,,1,0,71,,1,0,1
11981674,2-BR Downtown Boston Apt. near Boston Common!!,30283594,Kara,,Chinatown,42.35101552,-71.06290707,Entire home/apt,179,3,5,3/25/18,0.22,184,319,72,,184,1,1
11983286,Bedroom in a 2 Bedroom Condo,35275808,Davis (2-2S),,Hyde Park,42.25893588,-71.11887043,Private room,29,1,304,9/10/18,10.1,1,334,73,,1,0,1
11983535,Upscale 2-Bedroom Downtown Boston Apt + Pool,30283594,Kara,,Downtown,42.35156931,-71.06288547,Entire home/apt,189,3,10,8/6/18,0.38,184,319,74,,184,1,1
11985521,Ultra-Modern Boston Furnished 1-BR Apt,30283594,Kara,,Fenway,42.34468694,-71.09836458,Entire home/apt,139,3,2,1/1/18,0.08,184,315,75,,184,1,1
12020829,Back Bay 1 Bedroom near the Pru,18202088,Luxurious,,Back Bay,42.34676465,-71.07835282,Entire home/apt,297,2,27,9/3/18,0.92,23,90,76,,23,1,1
12023024,Cozy room in a well located house,64331842,Ricardo,,Roslindale,42.2864482,-71.13932539,Private room,60,1,15,7/21/18,0.55,1,345,77,,1,0,1
12023820,Cute bedroom in Boston,39068983,Dounia,,Brighton,42.35316407,-71.14656141,Private room,47,1,1,4/17/16,0.03,1,0,78,,1,0,1
12040113,"Cozy, Clean, Convenient. Private 4 rm, 2 bdrm APT",27842033,Bernard,,Mattapan,42.27081409,-71.07940139,Entire home/apt,75,2,79,9/12/18,5.97,2,45,79,,2,0,1
12049787,Appleton Studio B M306B,32532791,Marie,,South End,42.34499777,-71.07253948,Entire home/apt,150,3,29,8/8/18,0.97,30,153,80,,30,1,1
12067685,Central sunny apt. (fun rugs),3981669,Katerina,,Chinatown,42.34942448,-71.06341297,Entire home/apt,135,3,7,4/18/17,0.24,1,0,1,,1,0,1
12071820,Super Cozy Apt - An Artist's Home,64682226,Daniel,,Jamaica Plain,42.30687965,-71.11231784,Shared room,75,2,18,8/6/18,0.61,1,0,2,,1,0,1
12086434,Adorable Studio on Newbury,64781016,Eric,,Back Bay,42.34818377,-71.08127448,Entire home/apt,149,2,117,8/29/18,3.92,1,259,3,,1,0,1
12087811,"2 Floor Condo in South Boston, MA",21894109,Tarek,,South Boston,42.33837986,-71.04982019,Private room,81,1,0,,,1,0,4,,1,0,1
12088322,//Furnished Luxury 2-BR Apartment at West End,30283594,Kara,,West End,42.36550572,-71.06818136,Entire home/apt,186,3,3,8/26/18,0.11,184,310,5,,184,1,1
12092499,Brand New One Bedroom in Back Bay,9410008,Jason,,Back Bay,42.35012483,-71.0899974,Entire home/apt,195,2,103,8/31/18,3.48,19,315,6,,19,1,1
12103501,Clean & Convenient PR with Airbed,16186589,Marie,,Dorchester,42.30439195,-71.0706213,Private room,30,30,9,3/13/18,0.32,25,204,7,,25,1,1
12109171,BOSTON HOME 5 min walk to Train Sta,37892354,Melissa,,Dorchester,42.28885815,-71.06566793,Entire home/apt,175,1,85,8/5/18,2.87,1,335,8,,1,0,1
12125635,Minshu's Boston room by subway,57812241,Alexia,,Dorchester,42.29197221,-71.06408823,Private room,90,5,9,8/31/18,0.31,7,308,9,,7,0,1
<<<<<<< HEAD
12154150,"Downtown housing, warm and",20434629,EŠ—æRic,,Fenway,42.34273794,-71.08843143,Private room,55,1,0,,,1,0,10,,1,0,1
=======
12154150,"Downtown housing, warm and",20434629,EäóÊRic,,Fenway,42.34273794,-71.08843143,Private room,55,1,0,,,1,0,10,,1,0,1
>>>>>>> 96a614d950019bf296eeb2bb9b1f26d6baa408be
12175961,Redline T Accessible Room w/ AirBed!,16186589,Marie,,Dorchester,42.28825021,-71.06667507,Private room,34,30,5,8/31/18,0.18,25,287,11,,25,1,1
12176027,Private room in spacious house,46984941,Omar,,Allston,42.35991553,-71.12483112,Private room,62,6,7,5/23/17,0.24,1,0,12,,1,0,1
12190053,VICTORIAN condo in Jamaica Plain close to subway,4913318,Luciana,,Jamaica Plain,42.31175862,-71.11183649,Entire home/apt,175,7,0,,,1,77,13,,1,0,1
12191871,Luxury pet-friendly 2 bed w/ gym by park!,314576,Josh,,Jamaica Plain,42.31086194,-71.09922327,Entire home/apt,132,1,117,8/11/18,4.41,2,93,14,,2,0,1
12205324,1BR in the heart of Back Bay,65632036,Michael,,Back Bay,42.35217874,-71.08103039,Entire home/apt,450,2,0,,,1,0,15,,1,0,1
12208705,One room in Charlestown,65656106,Rachel,,Charlestown,42.37521731,-71.06149529,Private room,200,1,0,,,1,0,16,,1,0,1
12210223,Sunny Beacon Hill Apt w Rooftop,45615983,Rosanna,,Beacon Hill,42.36042712,-71.0651511,Entire home/apt,149,2,18,5/1/17,0.63,1,0,17,,1,0,1
12211821,Fab Dwntwn Studio Theater & Common,5618949,Alan,,Downtown,42.35056387,-71.06565364,Entire home/apt,182,2,24,6/25/18,0.82,9,337,18,,9,0,1
12232615,Nice Bedroom in Downtown Boston!,17893434,Christopher,,Downtown,42.35580918,-71.0612885,Private room,250,1,0,,,1,0,19,,1,0,1
<<<<<<< HEAD
12233043,Š_´Ù AIRBNB HOTEL #5,25938928,Ricardo,,East Boston,42.36836154,-71.03918342,Private room,30,1,250,8/29/18,8.44,10,84,20,,10,0,1
12233225,Š_´Ù AIRBNB HOTEL #6,25938928,Ricardo,,East Boston,42.36731306,-71.03878925,Private room,30,1,206,8/28/18,6.97,10,70,21,,10,0,1
12233285,Š_´Ù AIRBNB HOTEL #7,25938928,Ricardo,,East Boston,42.36692837,-71.04017264,Private room,30,1,212,8/29/18,7.17,10,76,22,,10,0,1
=======
12233043,ä_¥Ÿ AIRBNB HOTEL #5,25938928,Ricardo,,East Boston,42.36836154,-71.03918342,Private room,30,1,250,8/29/18,8.44,10,84,20,,10,0,1
12233225,ä_¥Ÿ AIRBNB HOTEL #6,25938928,Ricardo,,East Boston,42.36731306,-71.03878925,Private room,30,1,206,8/28/18,6.97,10,70,21,,10,0,1
12233285,ä_¥Ÿ AIRBNB HOTEL #7,25938928,Ricardo,,East Boston,42.36692837,-71.04017264,Private room,30,1,212,8/29/18,7.17,10,76,22,,10,0,1
>>>>>>> 96a614d950019bf296eeb2bb9b1f26d6baa408be
12233830,Modern Boston 2+ Bdrm Harvard/BU/BC/Boston Landing,6933825,Estee,,Allston,42.35674094,-71.1365156,Entire home/apt,129,2,104,8/11/18,3.53,2,0,23,,2,0,1
12246137,Luxury 1BR Boston Apt.,30283594,Kara,,Fenway,42.34474158,-71.0997046,Entire home/apt,128,3,1,5/16/16,0.04,184,365,24,,184,1,1
12247217,Lux Furnished 2BR Boston Fenway Apt,30283594,Kara,,Fenway,42.34523403,-71.10037894,Entire home/apt,179,3,4,6/21/18,0.22,184,320,25,,184,1,1
12253029,Sunny Studio in Heart of South End,42868503,Thiago,,South End,42.34253285,-71.07051706,Entire home/apt,125,2,20,5/20/18,0.68,1,0,26,,1,0,1
12253499,Cafe-Style Studio Allston Brookline,65973859,Saudiyah,,Allston,42.34981366,-71.13208535,Entire home/apt,100,1,39,8/23/18,1.33,1,38,27,,1,0,1
12254831,Cozy one bed room near BC,36965419,Patarasak,,Brighton,42.34078723,-71.15366857,Private room,55,1,0,,,1,0,28,,1,0,1
12264926,A studio in the heart of Back Bay,34078385,Matthew,,Back Bay,42.3530743,-71.08224202,Entire home/apt,329,1,0,,,1,0,29,,1,0,1
12265127,"Small Room close to T, Boston College & Brookline",3320009,Jenna,,Brighton,42.33864682,-71.14778467,Private room,49,1,6,7/16/18,1.2,1,60,30,,1,0,1
12269155,Boston Apartment (North End),66084480,Richard,,North End,42.36520055,-71.05823467,Entire home/apt,200,1,275,9/10/18,9.34,1,317,31,,1,0,1
12270833,Marathoners welcome - Harvard Sq,66095644,Cassandra,,Allston,42.36254625,-71.1339472,Entire home/apt,524,2,0,,,1,0,32,,1,0,1
12274601,"BOSTON Next to Subway, very quiet,supermarket,rest",11332246,Oscar,,Jamaica Plain,42.29661804,-71.11369881,Private room,55,2,4,10/9/16,0.14,1,317,33,,1,0,1
12284774,Luxury Studio Apartment in Boston + Yoga Studio,30283594,Kara,,Chinatown,42.35077142,-71.060726,Entire home/apt,209,14,1,12/31/16,0.05,184,365,34,,184,1,1
12286410,"Back Bay Vacation Rental,  common area patio M234",32532791,Marie,,Back Bay,42.35074445,-71.08783569,Entire home/apt,260,3,17,8/17/18,0.59,30,159,35,,30,1,1
12287958,Copley Vacation Rental on the Park  w/ patio M325,32532791,Marie,,South End,42.34382074,-71.07536875,Entire home/apt,195,3,14,8/10/18,0.48,30,153,36,,30,1,1
12290886,South End Suite Vacation Rental M365-1,32532791,Marie,,South End,42.34507883,-71.0774001,Entire home/apt,215,3,13,8/22/18,0.49,30,155,37,,30,1,1
12291029,Back Bay 1  Bedroom - Charles River,32540732,Nancy,,Back Bay,42.35153136,-71.0832367,Entire home/apt,200,4,26,10/9/16,0.89,1,0,38,,1,0,1
12306135,Urban Glamping North End Waterfront,66356498,Lauren,,North End,42.36253938,-71.05372693,Entire home/apt,45,1,0,,,1,0,39,,1,0,1
12308161,"Cozy Boston Brownstone, Convenient Area, Easy MBTA",66371429,Eve,,South End,42.33975454,-71.0790043,Private room,129,1,150,9/9/18,5.11,1,42,40,,1,0,1
12308927,"1 Cozy Room 3mins walk to Train, 7mins to Airport",66377071,Hector,,East Boston,42.36692053,-71.03828529,Private room,44,1,114,10/19/17,4.25,2,0,41,,2,0,1
12318093,Charming South End Apartment,66447831,Appleton,,South End,42.3451132,-71.07225421,Entire home/apt,195,5,11,7/24/17,0.38,1,0,42,,1,0,1
12320063,room in beautiful house,66462220,Jana,,Mission Hill,42.33289333,-71.10862041,Private room,55,1,3,8/14/16,0.11,1,0,43,,1,0,1
12336281,Spacious loft in the quiet suburbs #3,7324551,Bo,,Brighton,42.34568354,-71.15290125,Private room,29,59,9,8/19/18,0.35,4,147,44,,4,0,1
12343588,"Cozy 3 Bedroom, 1 Bath, 1st Floor",66645251,Mary,,Dorchester,42.29866325,-71.06087746,Entire home/apt,150,1,120,9/9/18,4.13,3,46,45,,3,0,1
12343708,Walk/Bus to Redline Renovated Easy to MIT/Harvard,18517776,Huggy,,Dorchester,42.30476207,-71.07167548,Private room,36,30,9,10/19/17,0.32,12,365,46,,12,1,1
12344014,Sun-Drenched Loft,1570388,Kayt,,Dorchester,42.31648145,-71.06502548,Entire home/apt,175,2,3,6/5/16,0.11,1,0,47,,1,0,1
12344142,Top Rated Apartment! Exceptional Location!,10619687,Mechaal,,East Boston,42.3689296,-71.04190013,Entire home/apt,159,2,30,9/3/18,4.86,1,258,48,,1,0,1
12345890,"Big 2 bedrooms near logan airport, downtown Boston",66665179,Zhenwei,,East Boston,42.38841565,-71.00760248,Entire home/apt,199,1,5,8/28/17,0.3,5,0,49,,5,0,1
12351909,Freshly Renovated Studio by T - EZ Marathon Access,18150109,Alex,,Roxbury,42.32807881,-71.09619934,Entire home/apt,129,2,127,8/30/18,4.34,4,128,50,,4,0,1
12359181,shared room in the heart of Boston,36496544,Lively,,Fenway,42.34715628,-71.08932037,Shared room,750,1,0,,,1,0,51,,1,0,1
12362389,Stunning 2-bed w/ private entrance!,2025724,Whitney,,Back Bay,42.35457366,-71.07242763,Entire home/apt,600,2,0,,,1,0,52,,1,0,1
12365159,Gorgeous apartement in Beacon Hill,2788083,Simone,,Beacon Hill,42.35878512,-71.06752595,Entire home/apt,395,2,0,,,1,0,53,,1,0,1
12365454,"Downtown Crossing - 2 Bed, 1 Bath",11272292,Talal,,Downtown,42.35537058,-71.06223047,Entire home/apt,290,1,129,8/19/18,4.47,4,132,54,,4,0,1
12366845,Convenient 3bd Near Downtown,66812129,Halit,,Dorchester,42.32043142,-71.06597556,Entire home/apt,200,3,1,4/22/16,0.03,1,0,55,,1,0,1
12368012,(Website hidden by Airbnb),66824316,Patrick,,Jamaica Plain,42.30871721,-71.11051776,Entire home/apt,225,3,4,9/4/18,0.17,1,15,56,,1,0,1
12368082,Sky-room in beautiful Victorian,15198549,Felicia,,Roxbury,42.31643567,-71.09391225,Private room,50,7,10,5/5/18,0.36,2,349,57,,2,0,1
12372052,3 min to subway T stop-Orange Line-10 min downtown,21745230,Jurek,,Charlestown,42.38323056,-71.07732678,Entire home/apt,150,1,63,8/31/18,2.35,11,136,58,,11,1,1
12382239,2BR Luxury Apt - Downtown/West End,45824588,Matt,,Downtown,42.36431611,-71.06107519,Entire home/apt,250,2,11,7/22/16,0.38,1,0,59,,1,0,1
12382743,``LUX Boston 1BR Apt.-Financial Dist.,30283594,Kara,,Chinatown,42.35113075,-71.06137563,Entire home/apt,136,2,0,,,184,321,60,,184,1,1
12383703,Downtown Boston 2BR Apt- Indoor Pool!,30283594,Kara,,Downtown,42.35211359,-71.06347464,Entire home/apt,182,2,12,7/20/18,0.45,184,76,61,,184,1,1
12386020,Private Bedroom + Great Coffee,64200298,Deborah,,Roslindale,42.2916898,-71.13189277,Private room,75,2,38,9/4/18,1.3,1,47,62,,1,0,1
12390027,Live Boston Well From Your Doorstep,33101721,Lucian,,Back Bay,42.34705573,-71.08023462,Entire home/apt,175,2,111,8/30/18,3.89,3,55,63,,3,0,1
12407753,Beautiful North End Apartment,66721032,Brad,,North End,42.36608244,-71.0527806,Entire home/apt,180,6,0,,,1,0,64,,1,0,1
12409042,Close to Harvard - Zen Room,26956083,Todd,,Allston,42.35942052,-71.1273318,Private room,69,2,105,8/22/18,3.7,39,90,65,,39,1,1
12414737,A cozy room and fully furnished,37000074,Aruna,,Brighton,42.36259389,-71.14021463,Private room,140,2,0,,,1,346,66,,1,0,1
12419766,Comfortable Room Near Train Station,67175528,Aristofanes,,Jamaica Plain,42.31448407,-71.09917001,Private room,38,120,0,,,1,365,67,,1,0,1
12425501,"(161-4F) Authentic North End, Walk to TD Garden",21184200,Paige,,North End,42.36631361,-71.05797831,Entire home/apt,125,1,123,8/31/18,4.48,43,61,68,,43,1,1
12428994,Dowtown-Boston 2BR Apt.-Opera House,30283594,Kara,,Chinatown,42.35080071,-71.06169059,Entire home/apt,191,3,5,9/12/17,0.21,184,80,69,,184,1,1
12446656,Comfy sofa bed right in the Fenway,12790789,Amanda,,Fenway,42.34462658,-71.0949079,Shared room,80,1,13,4/18/17,0.45,2,0,70,,2,0,1
12489916,Penthouse in Back Bay,65907845,Douglas,,Back Bay,42.35391657,-71.07567158,Entire home/apt,281,4,12,7/20/16,0.41,1,0,71,,1,0,1
12492474,Stay with Fun Family (queen size bed),67637928,Yuki,,Mattapan,42.27398863,-71.0708349,Private room,35,14,6,8/31/17,0.22,2,256,72,,2,0,1
12493396,One-BR Apt in Heart of Beacon Hill,29568033,Tracey,,Beacon Hill,42.35848075,-71.06947903,Entire home/apt,299,2,3,7/9/16,0.11,1,0,73,,1,0,1
12496332,Sunny & Spacious room- South End,11556349,Ashley,,South End,42.33909386,-71.07900524,Private room,60,7,0,,,1,0,74,,1,0,1
12515067,Cozy South Boston Condo by Convention Center!,3073029,Elise,,South Boston,42.33693676,-71.05070276,Entire home/apt,190,2,65,9/3/18,2.34,1,81,75,,1,0,1
12522565,Lovely private room in Allston,67831264,Tong,,Allston,42.34951451,-71.13402302,Private room,54,2,31,7/23/18,2.78,1,20,76,,1,0,1
12535687,In-Law Apartment,30349101,Rossanna,,Roslindale,42.28389087,-71.13140827,Entire home/apt,125,2,25,8/2/18,1.03,1,330,77,,1,0,1
